Date,Product_Name,Keyword,Match_Type,Impressions,Clicks,Spend,Sales,Orders,Current_Bid,Actual_CPC,Suggested_Bid_Min,Suggested_Bid_Max,ACOS_Current,Target_ACOS_Goal,Conversion_Rate,CTR,Unit_Price,Competitor_Price,Inventory_Level,Day_Type,Optimal_Bid,My_Rating,Comp_Rating,Comp_Review_Count,Price_Gap,Rating_Gap
2026-01-17,Graviola,graviola capsules,Phrase,2761,22,462.88,592,1,22.31,21.04,14.73,31.56,78.19,20.0,0.0636,0.008,592,628,223,Weekend,14.73,4.0,3.5,2279,-36,0.5
2026-01-17,Graviola,natural immunity booster,Broad,5133,66,2346.96,1776,3,39.8,35.56,24.89,53.34,100.0,20.0,0.0565,0.013,592,617,101,Weekend,24.89,4.0,3.8,3374,-25,0.20000000000000018
2026-01-17,Eco ensulin,sugar control drink,Exact,3455,41,1207.45,3612,3,38.36,29.45,20.61,44.17,33.43,20.0,0.0785,0.0121,1204,1189,75,Weekend,20.61,4.2,4.2,1111,15,0.0
2026-01-17,Eco ensulin,eco insulin liquid,Phrase,4620,83,2851.88,7224,6,40.45,34.36,24.05,51.54,39.48,20.0,0.0821,0.0181,1204,1165,154,Weekend,24.05,4.2,3.9,657,39,0.30000000000000027
2026-01-17,Eco ensulin,sugar control drink,Broad,2606,31,1092.75,2408,2,38.74,35.25,24.67,52.88,45.38,20.0,0.0798,0.012,1204,1182,285,Weekend,24.67,4.2,4.1,3812,22,0.10000000000000053
2026-01-17,Curcumin C3,joint pain relief,Exact,3199,72,1455.84,2853,3,21.92,20.22,14.15,30.33,51.03,20.0,0.0498,0.0228,951,929,241,Weekend,14.15,4.5,4.4,2952,22,0.09999999999999964
2026-01-17,Curcumin C3,joint pain relief,Phrase,3233,51,1665.15,2853,3,34.49,32.65,22.85,48.97,58.36,20.0,0.0654,0.016,951,925,33,Weekend,22.85,4.5,3.6,1376,26,0.8999999999999999
2026-01-17,Curcumin C3,turmeric extract,Broad,6287,119,1821.89,6657,7,19.78,15.31,10.72,22.96,27.37,20.0,0.0604,0.0189,951,955,208,Weekend,11.49,4.5,4.0,349,-4,0.5
2026-01-17,Fruit Drink,refreshing fruit punch,Exact,5149,49,799.19,600,1,20.8,16.31,11.42,24.46,100.0,20.0,0.0408,0.0095,600,628,89,Weekend,11.42,4.0,4.6,1533,-28,-0.5999999999999996
2026-01-17,Fruit Drink,mixed fruit juice,Phrase,4902,63,1128.33,1200,2,21.33,17.91,12.54,26.87,94.03,20.0,0.0345,0.013,600,585,248,Weekend,12.54,4.0,4.7,1233,15,-0.7000000000000002
2026-01-17,Fruit Drink,vitamin c drink,Broad,5504,35,915.25,1200,2,37.01,26.15,18.3,39.22,76.27,20.0,0.0576,0.0064,600,636,223,Weekend,18.3,4.0,3.8,4536,-36,0.20000000000000018
2026-01-18,Aloe vera juice,organic aloe vera,Exact,1664,13,265.33,0,0,24.76,20.41,14.29,30.62,0.0,20.0,0.0312,0.0081,453,425,209,Weekend,14.29,3.8,4.6,3278,28,-0.7999999999999998
2026-01-18,Aloe vera juice,pure aloe juice,Phrase,4039,55,1043.9,453,1,21.66,18.98,13.29,28.47,100.0,20.0,0.0297,0.0137,453,430,67,Weekend,13.29,3.8,4.7,2375,23,-0.9000000000000004
2026-01-18,Aloe vera juice,organic aloe vera,Broad,2276,23,597.31,453,1,33.88,25.97,18.18,38.95,100.0,20.0,0.0522,0.0105,453,495,83,Weekend,18.18,3.8,3.9,1491,-42,-0.10000000000000009
2026-01-18,Graviola,graviola capsules,Exact,3024,20,543.8,0,0,32.99,27.19,19.03,40.79,0.0,20.0,0.0413,0.0067,610,623,102,Weekend,19.03,4.0,4.5,4588,-13,-0.5
2026-01-18,Graviola,soursop extract,Phrase,4018,47,1223.88,610,1,29.61,26.04,18.23,39.06,100.0,20.0,0.0419,0.0118,610,589,161,Weekend,18.23,4.0,4.3,4193,21,-0.2999999999999998
2026-01-18,Graviola,natural immunity booster,Broad,4864,102,1680.96,1830,3,21.77,16.48,11.54,24.72,91.86,20.0,0.0373,0.021,610,603,181,Weekend,11.54,4.0,4.6,2625,7,-0.5999999999999996
2026-01-18,Eco ensulin,ayurvedic insulin support,Exact,4755,32,880.96,2398,2,33.72,27.53,19.27,41.3,36.74,20.0,0.0762,0.0069,1199,1201,68,Weekend,19.27,4.2,4.4,1755,-2,-0.20000000000000018
2026-01-18,Eco ensulin,ayurvedic insulin support,Phrase,5499,74,2303.62,5995,5,42.73,31.13,21.79,46.7,38.43,20.0,0.0696,0.0135,1199,1195,246,Weekend,21.79,4.2,4.7,3202,4,-0.5
2026-01-18,Eco ensulin,eco insulin liquid,Broad,5030,99,2473.02,9592,8,26.87,24.98,17.49,37.47,25.78,20.0,0.0838,0.0199,1199,1157,251,Weekend,20.1,4.2,3.8,2062,42,0.40000000000000036
2026-01-18,Curcumin C3,turmeric extract,Exact,2555,44,781.44,1890,2,21.68,17.76,12.43,26.64,41.35,20.0,0.0552,0.0173,945,937,93,Weekend,12.43,4.5,4.2,197,8,0.2999999999999998
2026-01-18,Curcumin C3,anti-inflammatory supplement,Phrase,4938,63,1175.58,2835,3,22.58,18.66,13.06,27.99,41.47,20.0,0.0497,0.0129,945,902,44,Weekend,13.06,4.5,4.3,3082,43,0.20000000000000018
2026-01-18,Curcumin C3,joint pain relief,Broad,6549,125,2810.0,6615,7,27.32,22.48,15.74,33.72,42.48,20.0,0.0586,0.0191,945,971,33,Weekend,15.74,4.5,4.2,3627,-26,0.2999999999999998
2026-01-18,Fruit Drink,vitamin c drink,Exact,2593,33,991.32,603,1,41.47,30.04,21.03,45.06,100.0,20.0,0.0391,0.013,603,634,296,Weekend,21.03,4.0,4.7,976,-31,-0.7000000000000002
2026-01-18,Fruit Drink,mixed fruit juice,Phrase,3918,77,1961.96,1809,3,30.44,25.48,17.84,38.22,100.0,20.0,0.0438,0.0197,603,621,202,Weekend,17.84,4.0,4.4,2490,-18,-0.40000000000000036
2026-01-18,Fruit Drink,energy booster drink,Broad,5316,132,3967.92,3618,6,38.8,30.06,21.04,45.09,100.0,20.0,0.052,0.0249,603,603,80,Weekend,21.04,4.0,3.9,3397,0,0.10000000000000009
2026-01-19,Aloe vera juice,organic aloe vera,Exact,1686,34,715.36,456,1,24.33,21.04,14.73,31.56,100.0,20.0,0.0384,0.0205,456,500,54,Weekday,14.73,3.8,4.6,4712,-44,-0.7999999999999998
2026-01-19,Aloe vera juice,organic aloe vera,Phrase,2627,39,1474.2,456,1,39.94,37.8,26.46,56.7,100.0,20.0,0.0498,0.015,456,414,140,Weekday,26.46,3.8,3.6,3058,42,0.19999999999999973
2026-01-19,Aloe vera juice,natural detox drink,Broad,4137,89,1176.58,1824,4,16.23,13.22,9.25,19.83,64.51,20.0,0.0497,0.0216,456,433,94,Weekday,9.25,3.8,3.7,3908,23,0.09999999999999964
2026-01-19,Graviola,natural immunity booster,Exact,1382,23,463.91,0,0,27.54,20.17,14.12,30.26,0.0,20.0,0.043,0.0167,608,598,17,Weekday,14.12,4.0,4.3,461,10,-0.2999999999999998
2026-01-19,Graviola,soursop extract,Phrase,3176,49,888.37,1216,2,25.22,18.13,12.69,27.2,73.06,20.0,0.0605,0.0157,608,653,270,Weekday,12.69,4.0,3.7,4798,-45,0.2999999999999998
2026-01-19,Graviola,graviola capsules,Broad,2667,23,771.88,0,0,39.04,33.56,23.49,50.34,0.0,20.0,0.0363,0.0088,608,571,278,Weekday,23.49,4.0,4.5,1612,37,-0.5
2026-01-19,Eco ensulin,ayurvedic insulin support,Exact,2059,12,317.04,1208,1,36.11,26.42,18.49,39.63,26.25,20.0,0.0924,0.006,1208,1252,284,Weekday,22.32,4.2,3.8,2524,-44,0.40000000000000036
2026-01-19,Eco ensulin,eco insulin liquid,Phrase,3585,38,1010.04,3624,3,30.16,26.58,18.61,39.87,27.87,20.0,0.0948,0.0109,1208,1256,86,Weekday,22.9,4.2,3.7,1396,-48,0.5
2026-01-19,Eco ensulin,eco insulin liquid,Broad,2047,19,422.56,1208,1,27.06,22.24,15.57,33.36,34.98,20.0,0.0869,0.0096,1208,1237,187,Weekday,21.0,4.2,4.0,1838,-29,0.20000000000000018
2026-01-19,Curcumin C3,curcumin with piperine,Exact,1934,15,461.7,0,0,35.08,30.78,21.55,46.17,0.0,20.0,0.0495,0.008,941,916,71,Weekday,21.55,4.5,4.4,427,25,0.09999999999999964
2026-01-19,Curcumin C3,turmeric extract,Phrase,1926,29,398.75,941,1,18.29,13.75,9.62,20.62,42.38,20.0,0.0505,0.0153,941,906,107,Weekday,9.62,4.5,4.3,4702,35,0.20000000000000018
2026-01-19,Curcumin C3,joint pain relief,Broad,1352,12,394.56,0,0,44.57,32.88,23.02,49.32,0.0,20.0,0.0446,0.0092,941,927,273,Weekday,23.02,4.5,4.7,3510,14,-0.20000000000000018
2026-01-19,Fruit Drink,mixed fruit juice,Exact,3089,37,1082.99,602,1,38.95,29.27,20.49,43.91,100.0,20.0,0.0468,0.0122,602,570,54,Weekday,20.49,4.0,4.0,751,32,0.0
2026-01-19,Fruit Drink,energy booster drink,Phrase,3572,67,2334.28,1806,3,36.74,34.84,24.39,52.26,100.0,20.0,0.0495,0.0188,602,577,120,Weekday,24.39,4.0,3.9,4365,25,0.10000000000000009
2026-01-19,Fruit Drink,vitamin c drink,Broad,2048,36,1076.76,602,1,41.46,29.91,20.94,44.87,100.0,20.0,0.0555,0.018,602,597,196,Weekday,20.94,4.0,3.7,2447,5,0.2999999999999998
2026-01-20,Aloe vera juice,organic aloe vera,Exact,3927,58,1379.24,450,1,26.69,23.78,16.65,35.67,100.0,20.0,0.0259,0.015,450,409,75,Weekday,16.65,3.8,4.8,294,41,-1.0
2026-01-20,Aloe vera juice,aloe drink for health,Phrase,2102,38,726.94,450,1,20.45,19.13,13.39,28.7,100.0,20.0,0.0474,0.0181,450,444,226,Weekday,13.39,3.8,3.9,301,6,-0.10000000000000009
2026-01-20,Aloe vera juice,aloe drink for health,Broad,3453,36,848.88,450,1,24.95,23.58,16.51,35.37,100.0,20.0,0.043,0.0107,450,500,114,Weekday,16.51,3.8,4.4,165,-50,-0.6000000000000005
2026-01-20,Graviola,graviola capsules,Exact,2138,41,1123.81,605,1,31.33,27.41,19.19,41.12,100.0,20.0,0.0346,0.0192,605,611,23,Weekday,19.19,4.0,4.8,2880,-6,-0.7999999999999998
2026-01-20,Graviola,graviola fruit supplement,Phrase,2533,57,2180.82,1815,3,42.73,38.26,26.78,57.39,100.0,20.0,0.0563,0.0228,605,648,105,Weekday,26.78,4.0,3.9,4901,-43,0.10000000000000009
2026-01-20,Graviola,graviola capsules,Broad,3368,32,1044.48,605,1,40.05,32.64,22.85,48.96,100.0,20.0,0.0483,0.0096,605,568,196,Weekday,22.85,4.0,3.9,4392,37,0.10000000000000009
2026-01-20,Eco ensulin,eco insulin liquid,Exact,2522,22,479.38,2388,2,31.05,21.79,15.25,32.69,20.07,20.0,0.0915,0.0089,1194,1189,40,Weekday,21.85,4.2,3.6,733,5,0.6000000000000001
2026-01-20,Eco ensulin,sugar control drink,Phrase,2771,40,748.0,3582,3,22.12,18.7,13.09,28.05,20.88,20.0,0.0787,0.0146,1194,1201,288,Weekday,18.79,4.2,4.3,4484,-7,-0.09999999999999964
2026-01-20,Eco ensulin,ayurvedic insulin support,Broad,1568,23,660.79,1194,1,39.28,28.73,20.11,43.09,55.34,20.0,0.0692,0.0153,1194,1146,40,Weekday,20.11,4.2,4.5,1567,48,-0.2999999999999998
2026-01-20,Curcumin C3,turmeric extract,Exact,4164,72,2061.36,2832,3,35.12,28.63,20.04,42.95,72.79,20.0,0.0471,0.0175,944,895,232,Weekday,20.04,4.5,4.4,4893,49,0.09999999999999964
2026-01-20,Curcumin C3,turmeric extract,Phrase,1452,12,316.68,0,0,31.46,26.39,18.47,39.59,0.0,20.0,0.0584,0.0088,944,908,91,Weekday,18.47,4.5,3.9,2255,36,0.6000000000000001
2026-01-20,Curcumin C3,turmeric extract,Broad,2280,55,1393.15,1888,2,34.7,25.33,17.73,37.99,73.79,20.0,0.042,0.0242,944,904,12,Weekday,17.73,4.5,4.7,3587,40,-0.20000000000000018
2026-01-20,Fruit Drink,energy booster drink,Exact,2948,53,2130.07,1208,2,44.58,40.19,28.13,60.28,100.0,20.0,0.0443,0.0181,604,647,205,Weekday,28.13,4.0,4.5,4829,-43,-0.5
2026-01-20,Fruit Drink,mixed fruit juice,Phrase,2891,35,643.3,604,1,22.6,18.38,12.87,27.57,100.0,20.0,0.0558,0.0124,604,582,37,Weekday,12.87,4.0,3.6,3859,22,0.3999999999999999
2026-01-20,Fruit Drink,refreshing fruit punch,Broad,2417,59,1257.88,1812,3,24.02,21.32,14.92,31.98,69.42,20.0,0.0572,0.0246,604,636,253,Weekday,14.92,4.0,3.8,4201,-32,0.20000000000000018
2026-01-21,Aloe vera juice,organic aloe vera,Exact,2160,22,522.06,446,1,26.31,23.73,16.61,35.59,100.0,20.0,0.0486,0.0103,446,492,200,Weekday,16.61,3.8,4.1,3938,-46,-0.2999999999999998
2026-01-21,Aloe vera juice,organic aloe vera,Phrase,3275,69,986.7,1338,3,20.36,14.3,10.01,21.45,73.74,20.0,0.0442,0.0211,446,428,266,Weekday,10.01,3.8,4.0,3995,18,-0.20000000000000018
2026-01-21,Aloe vera juice,aloe drink for health,Broad,4026,27,754.65,446,1,38.81,27.95,19.56,41.92,100.0,20.0,0.0541,0.0069,446,447,232,Weekday,19.56,3.8,3.6,1164,-1,0.19999999999999973
2026-01-21,Graviola,natural immunity booster,Exact,1875,23,576.61,0,0,32.26,25.07,17.55,37.61,0.0,20.0,0.0311,0.0123,598,569,164,Weekday,17.55,4.0,4.8,3931,29,-0.7999999999999998
2026-01-21,Graviola,natural immunity booster,Phrase,2659,33,419.43,598,1,17.11,12.71,8.9,19.07,70.14,20.0,0.0484,0.0128,598,562,96,Weekday,8.9,4.0,3.9,3884,36,0.10000000000000009
2026-01-21,Graviola,natural immunity booster,Broad,1696,29,354.38,598,1,16.24,12.22,8.55,18.33,59.26,20.0,0.0486,0.0176,598,624,65,Weekday,8.55,4.0,4.2,4349,-26,-0.20000000000000018
2026-01-21,Eco ensulin,natural diabetic care,Exact,4127,37,485.44,2394,2,18.22,13.12,9.18,19.68,20.28,20.0,0.0713,0.0091,1197,1170,161,Weekday,17.07,4.2,4.5,4470,27,-0.2999999999999998
2026-01-21,Eco ensulin,sugar control drink,Phrase,2742,34,990.42,2394,2,38.95,29.13,20.39,43.7,41.37,20.0,0.0697,0.0128,1197,1154,151,Weekday,20.39,4.2,4.5,3740,43,-0.2999999999999998
2026-01-21,Eco ensulin,natural diabetic care,Broad,1823,30,487.2,2394,2,19.48,16.24,11.37,24.36,20.35,20.0,0.0958,0.0168,1197,1235,47,Weekday,22.93,4.2,3.6,1778,-38,0.6000000000000001
2026-01-21,Curcumin C3,anti-inflammatory supplement,Exact,4233,79,1178.68,3828,4,16.23,14.92,10.44,22.38,30.79,20.0,0.0556,0.0188,957,933,233,Weekday,10.64,4.5,4.1,4101,24,0.40000000000000036
2026-01-21,Curcumin C3,turmeric extract,Phrase,1727,13,476.71,0,0,40.09,36.67,25.67,55.01,0.0,20.0,0.0504,0.0076,957,981,116,Weekday,25.67,4.5,4.6,4546,-24,-0.09999999999999964
2026-01-21,Curcumin C3,joint pain relief,Broad,3712,65,1041.3,2871,3,19.27,16.02,11.21,24.03,36.27,20.0,0.0474,0.0176,957,991,43,Weekday,11.21,4.5,4.8,799,-34,-0.2999999999999998
2026-01-21,Fruit Drink,mixed fruit juice,Exact,2415,49,1484.21,602,1,42.09,30.29,21.2,45.44,100.0,20.0,0.0329,0.0204,602,571,65,Weekday,21.2,4.0,4.7,1869,31,-0.7000000000000002
2026-01-21,Fruit Drink,mixed fruit juice,Phrase,3494,81,1871.91,1806,3,31.3,23.11,16.18,34.66,100.0,20.0,0.0407,0.0234,602,629,269,Weekday,16.18,4.0,4.6,334,-27,-0.5999999999999996
2026-01-21,Fruit Drink,mixed fruit juice,Broad,3948,33,380.49,602,1,15.81,11.53,8.07,17.29,63.2,20.0,0.0343,0.0085,602,565,35,Weekday,8.07,4.0,4.6,1874,37,-0.5999999999999996
2026-01-22,Aloe vera juice,organic aloe vera,Exact,3111,31,595.2,446,1,26.85,19.2,13.44,28.8,100.0,20.0,0.0534,0.0101,446,440,300,Weekday,13.44,3.8,3.6,4988,6,0.19999999999999973
2026-01-22,Aloe vera juice,natural detox drink,Phrase,3214,25,556.25,446,1,28.98,22.25,15.57,33.38,100.0,20.0,0.0407,0.0078,446,413,77,Weekday,15.57,3.8,4.1,3533,33,-0.2999999999999998
2026-01-22,Aloe vera juice,aloe drink for health,Broad,2034,20,454.8,0,0,32.25,22.74,15.92,34.11,0.0,20.0,0.0435,0.0099,446,481,124,Weekday,15.92,3.8,4.3,4630,-35,-0.5
2026-01-22,Graviola,graviola capsules,Exact,3969,54,811.62,1204,2,17.13,15.03,10.52,22.54,67.41,20.0,0.047,0.0138,602,552,139,Weekday,10.52,4.0,3.9,2918,50,0.10000000000000009
2026-01-22,Graviola,soursop extract,Phrase,1746,16,292.64,0,0,23.63,18.29,12.8,27.43,0.0,20.0,0.0432,0.0093,602,594,150,Weekday,12.8,4.0,4.3,269,8,-0.2999999999999998
2026-01-22,Graviola,graviola fruit supplement,Broad,4762,78,2039.7,1806,3,30.06,26.15,18.3,39.22,100.0,20.0,0.04,0.0165,602,562,269,Weekday,18.3,4.0,4.3,2890,40,-0.2999999999999998
2026-01-22,Eco ensulin,ayurvedic insulin support,Exact,1099,18,392.22,1192,1,26.32,21.79,15.25,32.69,32.9,20.0,0.0773,0.0166,1192,1145,169,Weekday,18.43,4.2,4.1,2861,47,0.10000000000000053
2026-01-22,Eco ensulin,sugar control drink,Phrase,1900,35,815.5,2384,2,26.16,23.3,16.31,34.95,34.21,20.0,0.0828,0.0185,1192,1180,177,Weekday,19.74,4.2,4.0,1808,12,0.20000000000000018
2026-01-22,Eco ensulin,eco insulin liquid,Broad,2841,39,1024.92,2384,2,34.54,26.28,18.4,39.42,42.99,20.0,0.0671,0.014,1192,1163,75,Weekday,18.4,4.2,4.7,2952,29,-0.5
2026-01-22,Curcumin C3,turmeric extract,Exact,1270,17,453.56,955,1,34.77,26.68,18.68,40.02,47.49,20.0,0.0687,0.0141,955,962,37,Weekday,18.68,4.5,3.6,1470,-7,0.8999999999999999
2026-01-22,Curcumin C3,anti-inflammatory supplement,Phrase,1514,31,468.41,955,1,17.39,15.11,10.58,22.66,49.05,20.0,0.0572,0.0206,955,927,24,Weekday,10.93,4.5,4.0,2975,28,0.5
2026-01-22,Curcumin C3,curcumin with piperine,Broad,3750,88,1550.56,4775,5,23.11,17.62,12.33,26.43,32.47,20.0,0.0644,0.0236,955,959,278,Weekday,12.33,4.5,3.8,2744,-4,0.7000000000000002
2026-01-22,Fruit Drink,vitamin c drink,Exact,2134,18,325.62,0,0,24.35,18.09,12.66,27.13,0.0,20.0,0.0351,0.0087,603,594,244,Weekday,12.66,4.0,4.7,247,9,-0.7000000000000002
2026-01-22,Fruit Drink,energy booster drink,Phrase,1772,13,491.66,0,0,42.52,37.82,26.47,56.73,0.0,20.0,0.0616,0.0077,603,619,116,Weekday,26.47,4.0,3.5,387,-16,0.5
2026-01-22,Fruit Drink,mixed fruit juice,Broad,1496,17,431.63,0,0,30.61,25.39,17.77,38.09,0.0,20.0,0.0408,0.012,603,651,224,Weekday,17.77,4.0,4.7,1651,-48,-0.7000000000000002
2026-01-23,Aloe vera juice,aloe drink for health,Exact,2009,49,1706.18,898,2,42.78,34.82,24.37,52.23,100.0,20.0,0.0421,0.0244,449,450,102,Weekday,24.37,3.8,4.2,2086,-1,-0.40000000000000036
2026-01-23,Aloe vera juice,natural detox drink,Phrase,2010,35,847.35,898,2,30.61,24.21,16.95,36.31,94.36,20.0,0.0607,0.0175,449,496,120,Weekday,16.95,3.8,3.5,4568,-47,0.2999999999999998
2026-01-23,Aloe vera juice,organic aloe vera,Broad,1200,11,147.95,0,0,15.09,13.45,9.41,20.17,0.0,20.0,0.0478,0.0096,449,447,242,Weekday,9.41,3.8,3.9,809,2,-0.10000000000000009
2026-01-23,Graviola,soursop extract,Exact,3712,77,2468.62,2408,4,39.56,32.06,22.44,48.09,100.0,20.0,0.0588,0.0207,602,590,89,Weekday,22.44,4.0,3.5,4298,12,0.5
2026-01-23,Graviola,soursop extract,Phrase,3269,55,1493.25,1204,2,34.32,27.15,19.0,40.72,100.0,20.0,0.0377,0.017,602,619,271,Weekday,19.0,4.0,4.7,1786,-17,-0.7000000000000002
2026-01-23,Graviola,natural immunity booster,Broad,3744,75,2904.75,1806,3,42.12,38.73,27.11,58.09,100.0,20.0,0.0511,0.0201,602,593,276,Weekday,27.11,4.0,3.9,2068,9,0.10000000000000009
2026-01-23,Eco ensulin,ayurvedic insulin support,Exact,3634,43,1293.44,2400,2,33.97,30.08,21.06,45.12,53.89,20.0,0.0643,0.012,1200,1163,210,Weekday,21.06,4.2,4.8,153,37,-0.5999999999999996
2026-01-23,Eco ensulin,ayurvedic insulin support,Phrase,2011,20,698.2,1200,1,38.54,34.91,24.44,52.36,58.18,20.0,0.0651,0.0101,1200,1171,123,Weekday,24.44,4.2,4.8,2405,29,-0.5999999999999996
2026-01-23,Eco ensulin,sugar control drink,Broad,1943,47,1626.67,4800,4,42.92,34.61,24.23,51.91,33.89,20.0,0.0905,0.0243,1200,1225,60,Weekday,24.23,4.2,3.8,4847,-25,0.40000000000000036
2026-01-23,Curcumin C3,joint pain relief,Exact,2855,50,1011.5,1892,2,25.71,20.23,14.16,30.34,53.46,20.0,0.0501,0.0177,946,907,48,Weekday,14.16,4.5,4.3,2267,39,0.20000000000000018
2026-01-23,Curcumin C3,anti-inflammatory supplement,Phrase,4129,85,1926.1,4730,5,27.37,22.66,15.86,33.99,40.72,20.0,0.0698,0.0208,946,944,86,Weekday,15.86,4.5,3.5,646,2,1.0
2026-01-23,Curcumin C3,anti-inflammatory supplement,Broad,3583,22,552.64,946,1,29.16,25.12,17.58,37.68,58.42,20.0,0.0572,0.0063,946,978,172,Weekday,17.58,4.5,4.3,4192,-32,0.20000000000000018
2026-01-23,Fruit Drink,vitamin c drink,Exact,2917,65,2422.55,1797,3,39.47,37.27,26.09,55.91,100.0,20.0,0.0503,0.0225,599,562,242,Weekday,26.09,4.0,3.8,3212,37,0.20000000000000018
2026-01-23,Fruit Drink,energy booster drink,Phrase,3665,61,947.94,1198,2,19.33,15.54,10.88,23.31,79.13,20.0,0.0425,0.0167,599,584,245,Weekday,10.88,4.0,4.3,3631,15,-0.2999999999999998
2026-01-23,Fruit Drink,refreshing fruit punch,Broad,3260,73,1862.23,1797,3,29.66,25.51,17.86,38.27,100.0,20.0,0.0527,0.0226,599,626,160,Weekday,17.86,4.0,4.0,4672,-27,0.0
2026-01-24,Aloe vera juice,organic aloe vera,Exact,4706,87,1288.47,1350,3,20.37,14.81,10.37,22.21,95.44,20.0,0.036,0.0186,450,430,171,Weekend,10.37,3.8,4.4,1552,20,-0.6000000000000005
2026-01-24,Aloe vera juice,organic aloe vera,Phrase,4330,103,3321.75,1800,4,44.49,32.25,22.57,48.38,100.0,20.0,0.0462,0.0238,450,412,143,Weekend,22.57,3.8,3.8,3695,38,0.0
2026-01-24,Aloe vera juice,aloe drink for health,Broad,5605,116,3804.8,2250,5,43.03,32.8,22.96,49.2,100.0,20.0,0.0498,0.0208,450,448,176,Weekend,22.96,3.8,3.8,4883,2,0.0
2026-01-24,Graviola,graviola fruit supplement,Exact,3405,51,1341.3,1218,2,35.34,26.3,18.41,39.45,100.0,20.0,0.0496,0.015,609,605,116,Weekend,18.41,4.0,4.0,2696,4,0.0
2026-01-24,Graviola,soursop extract,Phrase,2148,30,763.2,609,1,33.93,25.44,17.81,38.16,100.0,20.0,0.0465,0.0143,609,634,94,Weekend,17.81,4.0,4.3,3124,-25,-0.2999999999999998
2026-01-24,Graviola,graviola capsules,Broad,2855,31,641.7,609,1,27.17,20.7,14.49,31.05,100.0,20.0,0.0556,0.0112,609,625,32,Weekend,14.49,4.0,3.8,4869,-16,0.20000000000000018
2026-01-24,Eco ensulin,sugar control drink,Exact,3071,28,446.04,1200,1,19.34,15.93,11.15,23.89,37.17,20.0,0.0712,0.0092,1200,1152,78,Weekend,17.09,4.2,4.4,501,48,-0.20000000000000018
2026-01-24,Eco ensulin,natural diabetic care,Phrase,3054,56,1174.88,3600,3,26.2,20.98,14.69,31.47,32.64,20.0,0.0705,0.0184,1200,1205,205,Weekend,16.92,4.2,4.7,2198,-5,-0.5
2026-01-24,Eco ensulin,eco insulin liquid,Broad,6158,90,1617.3,9600,8,20.68,17.97,12.58,26.95,16.85,20.0,0.0909,0.0146,1200,1189,299,Weekend,21.82,4.2,3.6,557,11,0.6000000000000001
2026-01-24,Curcumin C3,anti-inflammatory supplement,Exact,3145,44,1552.76,1914,2,39.92,35.29,24.7,52.94,81.13,20.0,0.0632,0.0143,957,909,58,Weekend,24.7,4.5,3.6,3842,48,0.8999999999999999
2026-01-24,Curcumin C3,joint pain relief,Phrase,6167,54,1314.36,1914,2,33.37,24.34,17.04,36.51,68.67,20.0,0.0543,0.0088,957,980,89,Weekend,17.04,4.5,4.4,1506,-23,0.09999999999999964
2026-01-24,Curcumin C3,anti-inflammatory supplement,Broad,3157,73,1195.01,3828,4,19.38,16.37,11.46,24.55,31.22,20.0,0.0652,0.0233,957,949,163,Weekend,12.48,4.5,3.7,2035,8,0.7999999999999998
2026-01-24,Fruit Drink,vitamin c drink,Exact,5525,73,2154.96,1779,3,41.61,29.52,20.66,44.28,100.0,20.0,0.0487,0.0134,593,600,74,Weekend,20.66,4.0,4.1,2336,-7,-0.09999999999999964
2026-01-24,Fruit Drink,vitamin c drink,Phrase,4275,41,1232.46,593,1,41.8,30.06,21.04,45.09,100.0,20.0,0.0424,0.0097,593,597,24,Weekend,21.04,4.0,4.4,622,-4,-0.40000000000000036
2026-01-24,Fruit Drink,vitamin c drink,Broad,3500,83,1816.87,1779,3,26.91,21.89,15.32,32.84,100.0,20.0,0.0429,0.0238,593,582,29,Weekend,15.32,4.0,4.3,2302,11,-0.2999999999999998
2026-01-25,Aloe vera juice,aloe drink for health,Exact,5681,138,3033.24,2760,6,30.1,21.98,15.39,32.97,100.0,20.0,0.0465,0.0244,460,425,271,Weekend,15.39,3.8,3.8,925,35,0.0
2026-01-25,Aloe vera juice,aloe drink for health,Phrase,4802,82,3112.72,1840,4,40.25,37.96,26.57,56.94,100.0,20.0,0.0536,0.0171,460,476,145,Weekend,26.57,3.8,3.7,4762,-16,0.09999999999999964
2026-01-25,Aloe vera juice,aloe drink for health,Broad,3056,52,1084.2,460,1,24.01,20.85,14.6,31.28,100.0,20.0,0.0307,0.0173,460,427,142,Weekend,14.6,3.8,4.6,1201,33,-0.7999999999999998
2026-01-25,Graviola,natural immunity booster,Exact,6677,77,1823.36,2368,4,25.91,23.68,16.58,35.52,77.0,20.0,0.0596,0.0115,592,608,5,Weekend,16.58,4.0,3.6,1678,-16,0.3999999999999999
2026-01-25,Graviola,graviola fruit supplement,Phrase,5771,50,1548.5,592,1,40.79,30.97,21.68,46.45,100.0,20.0,0.0348,0.0088,592,600,261,Weekend,21.68,4.0,4.8,3082,-8,-0.7999999999999998
2026-01-25,Graviola,graviola fruit supplement,Broad,1793,11,300.3,0,0,31.36,27.3,19.11,40.95,0.0,20.0,0.0331,0.0066,592,543,56,Weekend,19.11,4.0,4.6,4701,49,-0.5999999999999996
